,val_text,val_true,val_pred,bleu_score
1758,hardly pumkin pie type taste flavor seasonings lots nutmeg tastes acidic recommend would return could,not so great,not as good as the original,0.16666666666666669
1759,would recommend buying nuts looking really good tasting nuts average quality brazil nuts taste plain awful good tasting nut lot almond pecans barely pecans tons cashews try another brand sure something better,not bad not great just average,not the best,0.12262648039048077
1760,stuff good nice dark chocolate flavor yummy red berries throughout sweet granola flavors blend well terrific snack enjoyed vanilla yogurt lot often even dark chocolate fan red berry fan granola fan sure love nature path yummy mixture staple pantry,this is gooood,great chocolate,0.0
1761,transaction perfect peppers great packaging dehydrated nicely peppers used seeds sprouted grow,ghost peppers,great product,0.0
1762,want add little kick lots flavor chicken recommend yes used meats fish veggies personally think best grilled chicken would buy pack try stuff liking going get stuck extras great product something enjoy,awesome with some grilled chicken,best tasting sauce ever,0.0
1763,like oils come dark bottle protecting becoming rancid date really new packaged weeks ago got pack price really good notice went way recommend brand,good quality fresh,good product,0.3032653298563167
1764,like many others needed pumpkin dogs needed quickly problem dented cans problem seems corrected dogs absolutely loved pumpkin even pickiest dog wanting usually happen continue buy brand even libby shortage,great product,great product,1.0
1765,dogs love stuff keep motorhome boat eliminate bulk waste cans issue buy old roy walmart price exact said box heavy leave top steps house,dogs love it but too,good for the price,0.0
1766,best tasting chips addicting great taste healthy ingredients else one ask,best chips ever,best chips ever,1.0
1767,picked one use laptop running windows home premium computer saw item said needed troubleshooting nothing worked researching online found many people run problem apparently compatible windows supposedly corrected newer runs way tell one purchasing newer tried contacting blue twice hoping get update check exchanging never got response attempts finally return,windows users pay attention,do not buy,0.0
1768,bought popcorn popper portion packs popcorn looks smells tastes great way much unpopped corn event studio went packages bought unpopped kernels equaled cups,too many kernels,popcorn,0.0
1769,love ordering amazon orders arrive fast well packed however smokehouse natural chicken breast strips supposed made usa paid afraid buy made china dog sick even gave small piece everyday would throw never milo kitchen wagon train made china also supposed lean fat pieces scrape know wrong,very unhappy,beware of china,0.0
1770,sister law introduced oil sold local farmer market adds nutty deliciousness salads soups green vegetable smoothies highly recommend product,for salads soups and smoothies,great product,0.0
1771,sensitive skin cleansing face always factor always used alba products body washes great oils great would try well glad evens tone cleans smell great time smells like lemons type citrus start letting use acne loves,finally,great product,0.0
1772,greenies wonderful dog loves chews notice much far better breath already brush teeth scale gets greenie night snack,love these,greenies are great,0.0
1773,find one member family gluten issues rest family loves pasta finally found gluten free pasta pleases taste buds pasta lovers yet addresses gluten issue found pasta brand quick cook light texture tasty still pasta consistency gotten used pasta tasty enough even pasta lovers family prepared switch permanently gluten free brand,texture light on the stomach and gluten free,best gluten free pasta,0.18393972058572117
